"Medieval","[+0600, +0600, +1499, +1499]"
"Medieval","[+0600, +0600, +1500, +1500]"
"Medieval","[+0601, +0601, +1479, +1479]"
"Medieval","[+0601, +0601, +1499, +1499]"
"Medieval","[+0601, +0601, +1499, +1499]"
"Medieval","[+0610, +0610, +1761, +1761]"
"Medieval","[+0700, +0700, +1199, +1199]"
"Medieval","[+0750, +0750, +1570, +1570]"
"Medieval","[+0800, +0800, +1820, +1820]"
"Medieval","[+0900, +0900, +1821, +1821]"
"Medieval","[+1000, +1000, +1389, +1389]"
"Medieval","[+1000, +1000, +1389, +1389]"
"Medieval","[+1000, +1000, +1588, +1588]"
"Medieval","[+1050, +1050, +1520, +1520]"
"Medieval","[+1050, +1050, +1535, +1535]"
"Medieval","[+1050, +1050, +1536, +1536]"
"Medieval","[+1050, +1050, +1536, +1536]"
"Medieval","[+1050, +1050, +1537, +1537]"
"Medieval","[+1062, +1062, +1265, +1265]"
"Medieval","[+1066, +1066, +1539, +1539]"
"Medieval","[+1066, +1066, +1539, +1539]"
"Medieval","[+1066, +1066, +1540, +1540]"
"Medieval","[+1066, +1066, +1540, +1540]"
"Medieval","[+1100, +1100, +1599, +1599]"
"Medieval","[+1100, +1100, +1600, +1600]"
"Medieval","[+1301, +1301, +1525, +1525]"
"Medieval/Byzantine","[+1000, +1000, +1389, +1389]"
"Medieval/Byzantine","[+1000, +1000, +1389, +1389]"
"Medley","[+1000, +1000, +1700, +1700]"
"Megarian (pottery style)","[-0300, -0300, -0100, -0100]"
"Mehmed I","[+1403, +1403, +1421, +1421]"
"Mehmed I","[+1403, +1403, +1421, +1421]"
"Mehmed II, 1451-1481","[+1451, +1451, +1481, +1481]"
"Mehmed II","[+1444, +1444, +1446, +1446]"
"Mehmed II","[+1444, +1444, +1446, +1446]"
"Mehmed II","[+1451, +1451, +1481, +1481]"
"Mehmed III, 1595-1603","[+1595, +1595, +1603, +1603]"
"Mehmed III","[+1595, +1595, +1603, +1603]"
"Mehmed III","[+1595, +1595, +1603, +1603]"
"Mehmed IV, 1648-1687","[+1648, +1648, +1687, +1687]"
"Mehmed IV","[+1648, +1648, +1687, +1687]"
"Mehmed IV","[+1648, +1648, +1687, +1687]"
"Mehmed V, 1909-1918","[+1909, +1909, +1918, +1918]"
"Mehmed V","[+1909, +1909, +1918, +1918]"
"Mehmed V","[+1909, +1909, +1918, +1918]"
"Mehmed VI, 1918-1922","[+1918, +1918, +1922, +1922]"
"Mehmed VI","[+1918, +1918, +1922, +1922]"
"Mehmed VI","[+1918, +1918, +1922, +1922]"
"Mehmeh","[-5100, -5100, -5000, -5000]"
"Mehmet II, 1451-1481","[+1451, +1451, +1481, +1481]"
"Meiji Era","[+1868, +1868, +1912, +1912]"
"Meiji period, 1868-1912","[+1868, +1868, +1912, +1912]"
"Meiji period","[+1868, +1868, +1912, +1912]"
"Meiji Restoration","[+1853, +1853, +1870, +1870]"
"Meiji","[+1868, +1868, +1912, +1912]"
"Meio Era","[+1492, +1492, +1501, +1501]"
"Meireki Era","[+1655, +1655, +1658, +1658]"
"Meitoku Era","[+1390, +1390, +1394, +1394]"
"Meiwa Era","[+1764, +1764, +1772, +1772]"
"Menalamba Rebellion, 1895-1899","[+1895, +1895, +1899, +1899]"
"Merimde","[-4500, -4500, -3500, -3500]"
"Mermnad","[-0679, -0679, -0546, -0546]"
"Merovingian dynasty","[+0481, +0481, +0751, +0751]"
"Merovingian","[+0481, +0481, +0751, +0751]"
"Merovingian","[+0481, +0481, +0751, +0751]"
"Meskwaki","[+1673, +1673, +1950, +1950]"
"Mesoarchaean","[-3200000000, -3200000000, -2800000000, -2800000000]"
"Mesoarchean","[-3200000000, -3200000000, -2800000000, -2800000000]"
"Mesolithic Levant (18000-9500 BC)","[-18000, -18000, -9500, -9500]"
"Mesolithic Middle East (18000-9000 BC)","[-18000, -18000, -9000, -9000]"
"Mesolithic","[-10000, -10000, -4000, -4000]"
"Mesolithic","[-10000, -10000, -4000, -4000]"
"Mesolithic","[-10000, -10000, -4001, -4001]"
"Mesolithic","[-10000, -10000, -4001, -4001]"
"Mesolithic","[-10000, -10000, -4001, -4001]"
"Mesolithic","[-10000, -10000, -5000, -5000]"
"Mesolithic","[-10000, -10000, -5001, -5001]"
"Mesolithic","[-10000, -10000, -5001, -5001]"
"Mesolithic","[-10000, -10000, -5001, -5001]"
"Mesolithic","[-10000, -10000, -5001, -5001]"
"Mesolithic","[-10000, -10000, -6001, -6001]"
"Mesolithic","[-10000, -10000, -6300, -6300]"
"Mesolithic","[-10000, -10000, -6300, -6300]"
"Mesolithic","[-10000, -10000, -6301, -6301]"
"Mesolithic","[-10000, -10000, -7000, -7000]"
"Mesolithic","[-10000, -10000, -7000, -7000]"
"Mesolithic","[-10000, -10000, -7000, -7000]"
"Mesolithic","[-10000, -10000, -7000, -7000]"
"Mesolithic","[-10000, -10000, -7000, -7000]"
"Mesolithic","[-10000, -10000, -7001, -7001]"
"Mesolithic","[-11000, -11000, -6801, -6801]"
"Mesolithic","[-18000, -18000, -9000, -9000]"
"Mesolithic","[-18000, -18000, -9500, -9500]"
"Mesolithic","[-22050, -22050, -10050, -10050]"
"Mesolithic","[-7500, -7500, -6601, -6601]"
"Mesolithic","[-7550, -7550, -6050, -6050]"
"Mesolithic","[-8000, -8000, -5001, -5001]"
"Mesolithic","[-8200, -8200, -4200, -4200]"
"Mesolithic","[-8200, -8200, -4500, -4500]"
"Mesolithic","[-8200, -8200, -4501, -4501]"
"Mesolithic","[-8200, -8200, -7001, -7001]"
"Mesolithic","[-8799, -8799, -4899, -4899]"
"Mesolithic","[-8800, -8800, -5301, -5301]"
"Mesolithic","[-8999, -8999, -6999, -6999]"
"Mesolithic","[-9000, -9000, -3900, -3900]"
"Mesolithic","[-9000, -9000, -3900, -3900]"
"Mesolithic","[-9000, -9000, -3901, -3901]"
"Mesolithic","[-9050, -9050, -6799, -6799]"
"Mesolithic","[-9550, -9550, -5601, -5601]"
"Mesolithic","[-9550, -9550, -5601, -5601]"
"Mesolithic","[-9600, -9600, -5500, -5500]"
"Mesolithic","[-9600, -9600, -5501, -5501]"
"Mesolithic","[-9999, -9999, -4000, -4000]"
"Mesolithic","[-9999, -9999, -5000, -5000]"
"Mesolithic","[-9999, -9999, -5001, -5001]"
"Mesolithic","[-9999, -9999, -5001, -5001]"
"Mesolithic","[-9999, -9999, -6999, -6999]"
"Mesoproterozoic","[-1600000000, -1600000000, -1000000000, -1000000000]"
"Mesozoic","[-251000000, -251000000, -65000000, -65000000]"
"Mesozoic","[-252200000, -252200000, -66000000, -66000000]"
"Messenian Wars, 735-460 B.C","[-0734, -0734, -0459, -0459]"
"Messinian","[-7246000, -7246000, -5333000, -5333000]"
"Metabolism (movement)","[+1960, +1960, +1979, +1979]"
"metal age","[-2450, -2450, -0013, -0013]"
"Metal ages","[-2200, -2200, -0052, -0052]"
"Metallic (Anatolian pottery style)","[-3300, -3300, -2500, -2500]"
"Metallic (Mesopotamian pottery style)","[-3000, -3000, -2000, -2000]"
"Metalwork Assemblages I/II","[-2450, -2450, -2120, -2120]"
"Metalwork Assemblages III","[-2120, -2120, -1950, -1950]"
"Metalwork Assemblages IV","[-1950, -1950, -1880, -1880]"
"Metalwork Assemblages V","[-1880, -1880, -1720, -1720]"
"Metalwork Assemblages VI","[-1720, -1720, -1500, -1500]"
"Métis Rebellion, 1869-1870","[+1869, +1869, +1870, +1870]"
"Mewar","[+1600, +1600, +1947, +1947]"
"Mexican Revolution","[+1923, +1923, +1924, +1924]"
"Mexican War, 1846-1848","[+1846, +1846, +1848, +1848]"
"Mexican-American War, 1846-1848","[+1846, +1846, +1848, +1848]"
"Mfecane period, 1816-ca. 1840","[+1816, +1816, +1840, +1840]"
"Mfecane period","[+1816, +1816, +1840, +1840]"
"MH","[-2099, -2099, -1549, -1549]"
"Mi-son A 1","[+0900, +0900, +0999, +0999]"
"Mi-son E 1","[+0650, +0650, +0699, +0699]"
"Miaodigou I","[-4000, -4000, -3300, -3300]"
"Miaodigou II","[-3300, -3300, -2600, -2600]"
"Miaodigou","[-4000, -4000, -2600, -2600]"
"Michael VIII Palaeologus, 1261-1282","[+1261, +1261, +1282, +1282]"
"Michael Wisniowiecki, 1669-1673","[+1669, +1669, +1673, +1673]"
"Michael, 1613-1645","[+1613, +1613, +1645, +1645]"
"Mid 20th Century","[+1933, +1933, +1966, +1966]"
"Mid Imperial","[+0100, +0100, +0299, +0299]"
"Mid Imperial","[+0100, +0100, +0299, +0299]"
"Mid Imperial","[+0100, +0100, +0300, +0300]"
"Mid Imperial","[+0100, +0100, +0300, +0300]"
"Mid Imperial","[+0100, +0100, +0300, +0300]"
"Mid Jurassic","[-174100000, -174100000, -163500000, -163500000]"
"Mid Kongemose Culture","[-6000, -6000, -5700, -5700]"
"Mid Maglemose Culture","[-7800, -7800, -7000, -7000]"
"Mid Single Grave Culture","[-2600, -2600, -2450, -2450]"
"Mid-Century Modernist","[+1933, +1933, +1965, +1965]"
"Mid-late 20th century commerce","[+1935, +1935, +2000, +2000]"
"Middle A-group","[-3399, -3399, -3299, -3299]"
"Middle Ages, 500-1500","[+0500, +0500, +1500, +1500]"
"Middle Ages, 843-1517","[+0843, +0843, +1517, +1517]"
"Middle Ages, 843-1555","[+0843, +0843, +1555, +1555]"
"Middle Ages","[+0400, +0400, +1500, +1500]"
"Middle Ages","[+0450, +0450, +1500, +1500]"
"Middle Ages","[+0476, +0476, +1492, +1492]"
"Middle Ages","[+0500, +0500, +1500, +1500]"
"Middle Ages","[+0600, +0600, +1500, +1500]"
"middle ages","[+0800, +0800, +1200, +1200]"
"Middle Ages","[+0800, +0800, +1300, +1300]"
"Middle Ages","[+1067, +1067, +1535, +1535]"
"middle Antonine period","[+0150, +0150, +0170, +0170]"
"Middle Archaic (6500 - 3001 B.C.)","[-6500, -6500, -3001, -3001]"
"Middle Archaic, indet.","[-6000, -6000, -3000, -3000]"
"Middle Archaic","[-0549, -0549, -0519, -0519]"
"Middle Archaic","[-0580, -0580, -0535, -0535]"
"Middle Archaic","[-0620, -0620, -0560, -0560]"
"Middle Archaic","[-5000, -5000, -3000, -3000]"
"Middle Archaic","[-5000, -5000, -3000, -3000]"
"Middle Archaic","[-5999, -5999, -3999, -3999]"
"Middle Archaic","[-6000, -6000, -3000, -3000]"
"Middle Archaic","[-6000, -6000, -3500, -3500]"
"Middle Archaic","[-6050, -6050, -3050, -3050]"
"Middle Archaic","[-6050, -6050, -3050, -3050]"
"Middle Archaic","[-6500, -6500, -3001, -3001]"
"Middle Archaic","[-6950, -6950, -3950, -3950]"
"Middle Assyrian Empire","[-1360, -1360, -1050, -1050]"
"Middle Assyrian Kingdom","[-1360, -1360, -1050, -1050]"
"Middle Assyrian","[-1349, -1349, -1049, -1049]"
"Middle Assyrian","[-1360, -1360, -1050, -1050]"
"Middle Assyrian","[-1500, -1500, -1000, -1000]"
"Middle Assyrian","[-1599, -1599, -0999, -0999]"
"middle Augustan period","[-0015, -0015, -0001, -0001]"
"Middle BA","[-1580, -1580, -1220, -1220]"
"Middle Babylonian","[-1599, -1599, -0999, -0999]"
"Middle Bronze Age (Middle Cypriot) I","[-1899, -1899, -1799, -1799]"
"Middle Bronze Age (Middle Cypriot) II","[-1799, -1799, -1724, -1724]"
"Middle Bronze Age (Middle Cypriot) III","[-1724, -1724, -1649, -1649]"
"Middle Bronze Age A","[-1799, -1799, -1499, -1499]"
"Middle Bronze Age A","[-1800, -1800, -1500, -1500]"
"Middle Bronze age A","[-1800, -1800, -1501, -1501]"
"Middle Bronze Age Anatolia (1750-1450 BC)","[-1750, -1750, -1450, -1450]"
"Middle Bronze Age B","[-1499, -1499, -1099, -1099]"
"Middle Bronze Age B","[-1500, -1500, -1100, -1100]"
"Middle Bronze age B","[-1500, -1500, -1101, -1101]"
"Middle Bronze Age I","[-1899, -1899, -1799, -1799]"
"Middle Bronze Age I","[-2000, -2000, -1800, -1800]"
"Middle Bronze Age II","[-1799, -1799, -1724, -1724]"
"Middle Bronze Age II","[-1800, -1800, -1650, -1650]"
"Middle Bronze Age III","[-1650, -1650, -1500, -1500]"
"Middle Bronze Age III","[-1724, -1724, -1649, -1649]"
"Middle Bronze Age Southern Levant (2000-1400 BC)","[-2000, -2000, -1400, -1400]"
"Middle Bronze Age","[-1499, -1499, -1199, -1199]"
"Middle Bronze Age","[-1500, -1500, -1251, -1251]"
"Middle Bronze Age","[-1580, -1580, -1220, -1220]"
"Middle Bronze Age","[-1600, -1600, -1200, -1200]"
"Middle Bronze Age","[-1600, -1600, -1201, -1201]"
"Middle Bronze Age","[-1600, -1600, -1301, -1301]"
"Middle Bronze Age","[-1600, -1600, -1301, -1301]"
"Middle Bronze age","[-1600, -1600, -1400, -1400]"
"Middle Bronze age","[-1600, -1600, -1401, -1401]"
"Middle Bronze Age","[-1700, -1700, -1200, -1200]"
"Middle Bronze Age","[-1700, -1700, -1201, -1201]"
"Middle Bronze Age","[-1750, -1750, -1450, -1450]"
"Middle Bronze Age","[-1799, -1799, -1099, -1099]"
"Middle Bronze Age","[-1800, -1700, -1500, -1400]"
"Middle Bronze Age","[-1800, -1800, -1100, -1100]"
"Middle Bronze age","[-1800, -1800, -1101, -1101]"
"Middle Bronze Age","[-1800, -1800, -1500, -1500]"
"Middle Bronze Age","[-1800, -1800, -1500, -1500]"
"Middle Bronze Age","[-1800, -1800, -1500, -1500]"
"Middle Bronze Age","[-1800, -1800, -1501, -1501]"
"Middle Bronze Age","[-1800, -1800, -1501, -1501]"
"Middle Bronze Age","[-1800, -1800, -1651, -1651]"
"Middle Bronze Age","[-1899, -1899, -1299, -1299]"
"Middle Bronze Age","[-1900, -1900, -1301, -1301]"
"Middle Bronze Age","[-1900, -1900, -1401, -1401]"
"Middle Bronze Age","[-1900, -1900, -1600, -1600]"
"Middle Bronze Age","[-1900, -1900, -1600, -1600]"
"Middle Bronze Age","[-1900, -1900, -1601, -1601]"
"Middle Bronze Age","[-1950, -1950, -1550, -1550]"
"Middle Bronze Age","[-1999, -1999, -1249, -1249]"
"Middle Bronze Age","[-1999, -1999, -1499, -1499]"
"Middle Bronze Age","[-1999, -1999, -1549, -1549]"
"Middle Bronze Age","[-1999, -1999, -1599, -1599]"
"Middle Bronze Age","[-2000, -2000, -1400, -1400]"
"Middle Bronze Age","[-2000, -2000, -1600, -1600]"
"MIddle Bronze Age","[-2000, -2000, -1600, -1600]"
"Middle Bronze Age","[-2049, -2049, -1679, -1679]"
"Middle Bronze age","[-2100, -2100, -1551, -1551]"
"Middle Bronze age","[-2100, -2100, +1449, +1449]"
"Middle Bronze Age","[-2299, -2299, -1549, -1549]"
"Middle Bronze Age","[-2299, -2299, -1799, -1799]"
"Middle Bronze Age","[-2300, -2300, -1601, -1601]"
"Middle Bronze I-II","[-1999, -1999, -1649, -1649]"
"Middle Bronze I","[-2000, -2000, -1800, -1800]"
"Middle Bronze II","[-1800, -1800, -1600, -1600]"
"Middle Bronze II","[-1924, -1924, -1549, -1549]"
"Middle Bronze IIA","[-1924, -1924, -1699, -1699]"
"Middle Bronze IIB","[-1699, -1699, -1599, -1599]"
"Middle Bronze IIC","[-1599, -1599, -1549, -1549]"
"Middle Bronze Αge","[-2099, -2099, -1549, -1549]"
"Middle Bronze-Early Iron Age Iran (2000-650 BC)","[-2000, -2000, -0650, -0650]"
"Middle Bronze-Early Iron Age","[-2000, -2000, -0650, -0650]"
"Middle Bronze","[-1599, -1599, -1000, -1000]"
"Middle Bronze","[-2299, -2299, -1549, -1549]"
"Middle Byzantine (AD 850-1200)","[+0850, +0850, +1200, +1200]"
"Middle Byzantine period","[+0843, +0843, +1204, +1204]"
"Middle Byzantine Period","[+0843, +0843, +1204, +1204]"
"Middle Byzantine Period","[+0900, +0900, +1199, +1199]"
"Middle Byzantine","[+0610, +0610, +1203, +1203]"
"Middle Byzantine","[+0610, +0610, +1203, +1203]"
"Middle Byzantine","[+0610, +0610, +1204, +1204]"
"Middle Byzantine","[+0843, +0843, +1204, +1204]"
"Middle Byzantine","[+0850, +0850, +1200, +1200]"
"Middle Byzantine","[+0850, +0850, +1225, +1225]"
"Middle Byzantine","[+0900, +0900, +1204, +1204]"
"Middle Cambrian","[-509000000, -509000000, -497000000, -497000000]"
"Middle Canaanite Age","[-1999, -1999, -1249, -1249]"
"Middle Canaanite","[-1999, -1999, -1549, -1549]"
"Middle Chalcolithic","[-3600, -3600, -2700, -2700]"
"MIddle Chalcolithic","[-3600, -3600, -3400, -2700]"
"Middle Chalcolithic","[-5500, -5500, -4500, -4500]"
"middle classical Greece","[-0450, -0450, -0400, -0400]"
"middle classical period","[-0450, -0450, -0400, -0400]"
"Middle Copper Age","[-2500, -2500, -2201, -2201]"
"Middle Copper Age","[-3400, -3400, -3001, -3001]"
"Middle Copper Age","[-3400, -3400, -3001, -3001]"
"Middle Copper Age","[-4000, -4000, -3601, -3601]"
"Middle Corinthian","[-0580, -0580, -0555, -0555]"
"Middle Corinthian","[-0600, -0600, -0575, -0575]"
"Middle CPPNB","[-7150, -7150, -6550, -6550]"
"Middle Cycladic I","[-1999, -1999, -1849, -1849]"
"Middle Cycladic I","[-1999, -1999, -1899, -1899]"
"Middle Cycladic II","[-1849, -1849, -1699, -1699]"
"Middle Cycladic II","[-1899, -1899, -1699, -1699]"
"Middle Cycladic III","[-1699, -1699, -1599, -1599]"
"Middle Cycladic III","[-1699, -1699, -1599, -1599]"
"Middle Cycladic","[-1999, -1999, -1599, -1599]"
"Middle Cycladic","[-1999, -1999, -1599, -1599]"
"Middle Cycladic","[-2000, -2000, -1600, -1600]"
"Middle Cypriot I and II","[-1950, -1950, -1750, -1750]"
"Middle Cypriot I","[-1899, -1899, -1799, -1799]"
"Middle Cypriot I","[-2000, -2000, -1900, -1900]"
"Middle Cypriot II","[-1799, -1799, -1724, -1724]"
"Middle Cypriot II","[-1900, -1900, -1800, -1800]"
"Middle Cypriot III","[-1724, -1724, -1649, -1649]"
"Middle Cypriot III","[-1800, -1800, -1700, -1700]"
"Middle Cypriot III/Late Cypriot I","[-1750, -1750, -1450, -1450]"
"Middle Cypriot","[-1899, -1899, -1649, -1649]"
"MIddle Cypriot","[-2000, -2000, -1700, -1700]"
"Middle Cypriote","[-1900, -1900, -1600, -1600]"
"Middle Cypro-Pre-Pottery Neolithic B","[-7150, -7150, -6550, -6550]"
"Middle Devonian","[-393300000, -393300000, -382700000, -382700000]"
"Middle Dilmun","[-1750, -1750, -1250, -1250]"
"Middle Early Medieval","[+0701, +0701, +0850, +0850]"
"Middle Edo","[+1704, +1704, +1789, +1789]"
"Middle Elamite / Neo-Elamite transition","[-1100, -1100, -0700, -0700]"
"Middle Elamite kingdom","[-1350, -1350, -1100, -1100]"
"Middle Elamite","[-1450, -1450, -1100, -1100]"
"Middle Elamite","[-1499, -1499, -0899, -0899]"
"Middle Elamite","[-1499, -1499, -0999, -0999]"
"Middle Emperial","[+0064, +0064, +0235, +0235]"
"Middle Eneolithic","[-4600, -4600, -4401, -4401]"
"Middle Epipaleolithic","[-18000, -18000, -15000, -14500]"
"Middle Ertebølle Culture","[-4800, -4800, -4300, -4300]"
"Middle Formative","[-0899, -0899, -0599, -0599]"
"Middle Geometric (Greek; 850-750 BC)","[-0850, -0850, -0750, -0750]"
"Middle Geometric","[-0849, -0849, -0759, -0759]"
"Middle Geometric","[-0850, -0850, -0750, -0750]"
"Middle geometric","[-0850, -0850, -0760, -0750]"
"Middle Geometric","[-0850, -0850, -0761, -0761]"
"Middle Geometric","[-0850, -0850, -0761, -0761]"
"Middle Geometric","[-0900, -0900, -0775, -0775]"
"Middle Gulf Formational","[-1200, -1200, -0500, -0500]"
"Middle Halaf","[-5800, -5800, -5400, -5400]"
"Middle Helladic I","[-1999, -1999, -1849, -1849]"
"Middle Helladic I","[-1999, -1999, -1899, -1899]"
"Middle Helladic II","[-1849, -1849, -1699, -1699]"
"Middle Helladic II","[-1899, -1899, -1699, -1699]"
"Middle Helladic III","[-1699, -1699, -1599, -1599]"
"Middle Helladic III","[-1699, -1699, -1599, -1599]"
"Middle Helladic","[-1999, -1999, -1549, -1549]"
"Middle Helladic","[-1999, -1999, -1599, -1599]"
"Middle Helladic","[-1999, -1999, -1599, -1599]"
"Middle Helladic","[-2000, -2000, -1600, -1600]"
"Middle Helladic","[-2049, -2049, -1679, -1679]"
"Middle Hellenistic Period","[-0235, -0235, -0187, -0187]"
"Middle Hellenistic","[-0150, -0150, -0100, -0100]"
"Middle Hellenistic","[-0220, -0220, -0150, -0150]"
"Middle Hellenistic","[-0235, -0235, -0187, -0187]"
"Middle Hellenistic","[-0260, -0260, -0100, -0100]"
"Middle History, Period I","[+0001, +0001, +0395, +0395]"
"Middle History, Period II","[+0395, +0395, +0622, +0622]"
"Middle History, Period III","[+0622, +0622, +0800, +0800]"
"Middle History, Period IV","[+0800, +0800, +1100, +1100]"
"Middle History, Period V","[+1100, +1100, +1492, +1492]"
"Middle Hittite Anatolia (1450-1200 BC)","[-1450, -1450, -1200, -1200]"
"Middle Hittite Kingdom","[-1399, -1399, -1349, -1349]"
"Middle Hittite Kingdom","[-1500, -1500, -1400, -1400]"
"Middle Hittite Kingdom","[-1550, -1550, -1370, -1370]"
"Middle Hittite","[-1450, -1450, -1200, -1200]"
"Middle Holocene","[-8200, -8200, -4200, -4200]"
"Middle Horizon","[+0600, +0600, +1000, +1000]"
"Middle Iron Age","[-0300, -0300, -0100, -0100]"
"Middle Iron Age","[-0300, -0300, -0101, -0101]"
"Middle Iron Age","[-0399, -0399, -0100, -0100]"
"Middle Iron Age","[-0400, -0400, -0100, -0100]"
"Middle Iron Age","[-0499, -0499, -0249, -0249]"
"Middle Iron age","[-0500, -0500, -0251, -0251]"
"Middle Iron Age","[-0700, -0700, -0451, -0451]"
"Middle Iron Age","[-0899, -0899, -0599, -0599]"
"Middle Jōmon","[-3500, -3500, -2500, -2500]"
"Middle Jurassic","[-174100000, -174100000, -163500000, -163500000]"
"Middle Kaftari","[-1899, -1899, -1799, -1799]"
"Middle Kerma","[-2049, -2049, -1749, -1749]"
"Middle Kingdom (Egyptian)","[-2008, -2008, -1630, -1630]"
"Middle Kingdom Egypt (2010-1640 BCE/BC)","[-2010, -2010, -1640, -1640]"
"Middle Kingdom, ca. 2180-ca. 1551 B.C","[-2179, -2179, -1550, -1550]"
"Middle Kingdom","[-2010, -2010, -1640, -1640]"
"Middle Kingdom","[-2039, -2039, -1639, -1639]"
"Middle Kingdom","[-2039, -2039, -1639, -1639]"
"Middle Kingdom","[-2039, -2039, -1639, -1639]"
"Middle Kingdom","[-2040, -2040, -1782, -1782]"
"Middle Kingdom","[-2055, -2055, -1650, -1650]"
"Middle Kingdom","[-2059, -2059, -1794, -1794]"
"Middle Lydian","[-0679, -0679, -0546, -0546]"
"Middle Mesolithic","[-6799, -6799, -5499, -5499]"
"Middle Mesolithic","[-7000, -7000, -6000, -6000]"
"Middle Mesolithic","[-7099, -7099, -6449, -6449]"
"Middle Mesolithic","[-7100, -7100, -6451, -6451]"
"Middle mesolithic","[-8030, -8030, -6900, -6900]"
"Middle Mesolithic","[-8300, -8300, -6901, -6901]"
"Middle Minoan (Crete; 2000-1600 BC/BCE)","[-2000, -2000, -1600, -1600]"
"Middle Minoan I Period","[-2050, -2050, -1851, -1851]"
"Middle Minoan I","[-1999, -1999, -1849, -1849]"
"Middle Minoan I","[-2050, -2050, -1850, -1850]"
"Middle Minoan IA","[-1999, -1999, -1899, -1899]"
"Middle Minoan IA","[-1999, -1999, -1949, -1949]"
"Middle Minoan IB","[-1898, -1898, -1799, -1799]"
"Middle Minoan IB","[-1899, -1899, -1799, -1799]"
"Middle Minoan IB","[-1949, -1949, -1849, -1849]"
"Middle Minoan II Period","[-1850, -1850, -1701, -1701]"
"Middle Minoan II","[-1799, -1799, -1699, -1699]"
"Middle Minoan II","[-1849, -1849, -1699, -1699]"
"Middle Minoan II","[-1850, -1850, -1700, -1700]"
"Middle Minoan IIA","[-1849, -1849, -1799, -1799]"
"Middle Minoan IIB","[-1799, -1799, -1699, -1699]"
"Middle Minoan III Period","[-1700, -1700, -1676, -1676]"
"Middle Minoan III","[-1699, -1699, -1599, -1599]"
"Middle Minoan III","[-1699, -1699, -1599, -1599]"
"Middle Minoan III","[-1700, -1700, -1675, -1675]"
"Middle Minoan IIIA","[-1699, -1699, -1649, -1649]"
"Middle Minoan IIIB","[-1649, -1649, -1599, -1599]"
"Middle Minoan Period","[-2050, -2050, -1676, -1676]"
"Middle Minoan","[-1700, -1700, -1071, -1071]"
"Middle Minoan","[-1999, -1999, -1599, -1599]"
"Middle Minoan","[-1999, -1999, -1599, -1599]"
"Middle Minoan","[-2000, -2000, -1600, -1600]"
"Middle Mississippian","[-346700000, -346700000, -330900000, -330900000]"
"Middle Mississippian","[+1000, +1000, +1400, +1400]"
"Middle Mississippian","[+1050, +1050, +1200, +1200]"
"Middle Mississippian","[+1100, +1100, +1350, +1350]"
"Middle Mississippian","[+1150, +1150, +1350, +1350]"
"Middle Mississippian","[+1200, +1200, +1350, +1350]"
"Middle Modern period","[+1650, +1650, +1849, +1849]"
"Middle Neolithc Funnel Beaker Culture","[-3300, -3300, -2800, -2800]"
"Middle Neolithic A","[-3300, -3300, -2800, -2800]"
"Middle Neolithic A","[-4199, -4199, -3399, -3399]"
"Middle Neolithic A","[-4200, -4200, -3401, -3401]"
"Middle Neolithic B","[-2800, -2800, -2400, -2400]"
"Middle Neolithic B","[-3399, -3399, -2849, -2849]"
"Middle Neolithic B","[-3400, -3400, -2851, -2851]"
"Middle Neolithic Funnel Beaker Culture 1A","[-3200, -3200, -3100, -3100]"
"Middle Neolithic Funnel Beaker Culture 1A","[-3300, -3300, -3200, -3200]"
"Middle Neolithic Funnel Beaker Culture I","[-3300, -3300, -3100, -3100]"
"Middle Neolithic Funnel Beaker Culture II","[-3100, -3100, -3000, -3000]"
"Middle Neolithic Funnel Beaker Culture III","[-3000, -3000, -2900, -2900]"
"Middle Neolithic Funnel Beaker Culture IV","[-3000, -3000, -2900, -2900]"
"Middle Neolithic Funnel Beaker Culture V","[-2900, -2900, -2800, -2800]"
"Middle Neolithic","[-3299, -3299, -2299, -2299]"
"Middle Neolithic","[-3300, -3300, -2400, -2400]"
"Middle Neolithic","[-3300, -3300, -2900, -2900]"
"Middle Neolithic","[-3300, -3300, -2901, -2901]"
"Middle Neolithic","[-3499, -3499, -2700, -2700]"
"Middle Neolithic","[-4000, -4000, -3501, -3501]"
"Middle Neolithic","[-4199, -4199, -2849, -2849]"
"Middle Neolithic","[-4200, -4200, -2851, -2851]"
"Middle Neolithic","[-4800, -4800, -4251, -4251]"
"Middle Neolithic","[-4800, -4800, -4251, -4251]"
"Middle Neolithic","[-5300, -5300, -4501, -4501]"
"Middle Neolithic","[-5400, -5400, -5001, -5001]"
"Middle Neolithic","[-5500, -5500, -5201, -5201]"
"Middle Neolithic","[-5799, -5799, -5299, -5299]"
"Middle Neolithic","[-5799, -5799, -5299, -5299]"
"Middle Neolithic","[-9050, -9050, -6450, -6450]"
"Middle Nubian (2300-1600 BC)","[-2300, -2300, -1600, -1600]"
"Middle Nubian","[-2300, -2300, -1600, -1600]"
"Middle Ordovician","[-470000000, -470000000, -458400000, -458400000]"
"Middle Palaeolithic","[-100000, -100000, -36001, -36001]"
"Middle Palaeolithic","[-128000, -128000, -33001, -33001]"
"Middle Palaeolithic","[-149999, -149999, -40000, -40000]"
"Middle Palaeolithic","[-150000, -150000, -40000, -40000]"
"Middle Palaeolithic","[-150000, -150000, -40001, -40001]"
"Middle Palaeolithic","[-150000, -150000, -70000, -70000]"
"Middle Palaeolithic","[-174999, -174999, -39999, -39999]"
"Middle Palaeolithic","[-200000, -200000, -50000, -50000]"
